#eigval	 x_n 
2.840075543470218 	 2.024571366233382 
2.999628834779138 	 2.219095006055391 
6.889427342613161 	 1.2804907842625863 
8.832250340112337 	 2.105523910719434 
12.136802197524824 	 2.2439809559663377 
15.75240638626565 	 2.577743398560353 
19.800245728299423 	 2.8318839371616424 
24.19130424826415 	 3.0739925933054755 
28.890285994544122 	 3.3021692550711412 
33.8672792824927 	 3.520266700462326 
